Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
13_AGTCAA_L001_combined	(1, 33.4372)	(2, 33.5688)	(3, 33.5871)	(4, 36.1173)	(5, 36.155)	(6, 36.892)	(7, 36.8896)	(8, 36.913)	(9, 36.9054)	(10, 36.9203)	(11, 36.9122)	(12, 36.9005)	(13, 36.8937)	(14, 38.2808)	(15, 38.2858)	(16, 38.28)	(17, 38.2557)	(18, 38.2552)	(19, 38.286)	(20, 38.2698)	(21, 38.2031)	(22, 38.2313)	(23, 38.2298)	(24, 38.2092)	(25, 38.189)	(26, 38.1922)	(27, 38.1775)	(28, 38.1623)	(29, 38.1541)	(30, 38.1556)	(31, 38.1382)	(32, 38.1469)	(33, 38.1045)	(34, 38.1162)	(35, 38.1028)	(36, 38.0935)	(37, 38.1109)	(38, 38.0805)	(39, 38.0855)	(40, 38.0725)	(41, 38.0643)	(42, 38.0463)	(43, 38.032)	(44, 37.9916)	(45, 37.9667)	(46, 37.9305)	(47, 37.8976)	(48, 37.864)	(49, 37.8212)	(50, 37.7422)	(51, 37.7337)	(52, 37.7003)	(53, 37.6467)	(54, 37.609)	(55, 37.5702)	(56, 37.5109)	(57, 37.4659)	(58, 37.3966)	(59, 37.355)	(60, 37.2889)	(61, 37.2255)	(62, 37.1397)	(63, 37.066)	(64, 37.005)	(65, 36.9339)	(66, 36.8524)	(67, 36.7879)	(68, 36.702)	(69, 36.6158)	(70, 36.5243)	(71, 36.4609)	(72, 36.3778)	(73, 36.3054)	(74, 36.199)	(75, 36.1376)	(76, 36.0701)	(77, 35.9915)	(78, 35.9486)	(79, 35.8712)	(80, 35.8227)	(81, 35.769)	(82, 35.7086)	(83, 35.6779)	(84, 35.6332)	(85, 35.589)	(86, 35.5624)	(87, 35.4895)	(88, 35.4569)	(89, 35.4347)	(90, 35.4119)	(91, 35.3755)	(92, 35.342)	(93, 35.2888)	(94, 35.2417)	(95, 35.21)	(96, 35.1645)	(97, 35.1029)	(98, 35.0491)	(99, 34.968)	(100, 34.8414)	(101, 33.1005)
17_ATCACG_L002_combined	(1, 33.0397)	(2, 33.1279)	(3, 33.1608)	(4, 35.8838)	(5, 35.9646)	(6, 36.5079)	(7, 36.4376)	(8, 36.4812)	(9, 36.5521)	(10, 36.5641)	(11, 36.5229)	(12, 36.5077)	(13, 36.5418)	(14, 38.1052)	(15, 38.079)	(16, 38.0599)	(17, 38.0285)	(18, 38.057)	(19, 38.0797)	(20, 38.1534)	(21, 38.1013)	(22, 38.1294)	(23, 38.1365)	(24, 38.0969)	(25, 38.0668)	(26, 37.9298)	(27, 38.0131)	(28, 37.9382)	(29, 38.0494)	(30, 37.9886)	(31, 38.0117)	(32, 38.0096)	(33, 37.9704)	(34, 38.0366)	(35, 38.0091)	(36, 37.9804)	(37, 37.9515)	(38, 37.9584)	(39, 37.9072)	(40, 37.8809)	(41, 37.8767)	(42, 37.8733)	(43, 37.8235)	(44, 37.7794)	(45, 37.7629)	(46, 37.6851)	(47, 37.6924)	(48, 37.654)	(49, 37.7034)	(50, 37.6402)	(51, 37.6498)	(52, 37.5965)	(53, 37.6325)	(54, 37.5259)	(55, 37.5016)	(56, 37.4796)	(57, 37.3207)	(58, 37.3184)	(59, 37.2769)	(60, 37.1634)	(61, 37.1066)	(62, 37.0363)	(63, 37.0023)	(64, 36.9429)	(65, 36.894)	(66, 36.7644)	(67, 36.7439)	(68, 36.6618)	(69, 36.5105)	(70, 36.4243)	(71, 36.3788)	(72, 36.2801)	(73, 36.1985)	(74, 36.0899)	(75, 36.0372)	(76, 35.9811)	(77, 35.9056)	(78, 35.7797)	(79, 35.7928)	(80, 35.7217)	(81, 35.719)	(82, 35.6135)	(83, 35.5638)	(84, 35.5784)	(85, 35.5458)	(86, 35.5153)	(87, 35.4393)	(88, 35.447)	(89, 35.4077)	(90, 35.4162)	(91, 35.4133)	(92, 35.3752)	(93, 35.3399)	(94, 35.2936)	(95, 35.2922)	(96, 35.2661)	(97, 35.1676)	(98, 35.11)	(99, 35.0381)	(100, 34.9296)	(101, 33.4486)
1_ATCACG_L001_combined	(1, 33.6931)	(2, 33.7935)	(3, 33.8633)	(4, 36.1425)	(5, 36.1943)	(6, 37.022)	(7, 37.0692)	(8, 37.0746)	(9, 37.0736)	(10, 37.0971)	(11, 37.066)	(12, 37.0541)	(13, 37.0619)	(14, 38.3036)	(15, 38.3058)	(16, 38.3175)	(17, 38.2866)	(18, 38.2853)	(19, 38.3077)	(20, 38.2981)	(21, 38.2519)	(22, 38.2701)	(23, 38.2547)	(24, 38.2487)	(25, 38.2394)	(26, 38.249)	(27, 38.2392)	(28, 38.2257)	(29, 38.1891)	(30, 38.2043)	(31, 38.2016)	(32, 38.2151)	(33, 38.1861)	(34, 38.1785)	(35, 38.1468)	(36, 38.1623)	(37, 38.1803)	(38, 38.1627)	(39, 38.1711)	(40, 38.1689)	(41, 38.1528)	(42, 38.1324)	(43, 38.128)	(44, 38.0985)	(45, 38.0819)	(46, 38.0569)	(47, 38.0346)	(48, 38.0126)	(49, 37.9853)	(50, 37.9175)	(51, 37.9187)	(52, 37.8939)	(53, 37.8542)	(54, 37.8338)	(55, 37.8046)	(56, 37.7609)	(57, 37.7296)	(58, 37.6745)	(59, 37.6457)	(60, 37.5939)	(61, 37.5429)	(62, 37.4702)	(63, 37.407)	(64, 37.3587)	(65, 37.2991)	(66, 37.2283)	(67, 37.1673)	(68, 37.0875)	(69, 37.0133)	(70, 36.9237)	(71, 36.8628)	(72, 36.7834)	(73, 36.715)	(74, 36.6116)	(75, 36.5468)	(76, 36.4801)	(77, 36.3984)	(78, 36.3529)	(79, 36.2725)	(80, 36.2238)	(81, 36.1729)	(82, 36.1086)	(83, 36.0771)	(84, 36.0296)	(85, 35.9849)	(86, 35.9614)	(87, 35.8907)	(88, 35.8577)	(89, 35.838)	(90, 35.8176)	(91, 35.7847)	(92, 35.7531)	(93, 35.7062)	(94, 35.6634)	(95, 35.6371)	(96, 35.5918)	(97, 35.5331)	(98, 35.4828)	(99, 35.4063)	(100, 35.2822)	(101, 33.6394)
21_ACAGTG_L002_combined	(1, 33.0503)	(2, 33.1589)	(3, 33.1251)	(4, 35.7697)	(5, 35.8605)	(6, 36.4608)	(7, 36.3938)	(8, 36.4395)	(9, 36.519)	(10, 36.5319)	(11, 36.48)	(12, 36.4717)	(13, 36.5092)	(14, 38.0009)	(15, 37.9689)	(16, 37.9489)	(17, 37.9151)	(18, 37.9441)	(19, 37.9701)	(20, 38.0529)	(21, 38.0036)	(22, 38.0309)	(23, 38.037)	(24, 37.9955)	(25, 37.9627)	(26, 37.8136)	(27, 37.9063)	(28, 37.8239)	(29, 37.9447)	(30, 37.8807)	(31, 37.902)	(32, 37.8997)	(33, 37.8567)	(34, 37.928)	(35, 37.9018)	(36, 37.8784)	(37, 37.8426)	(38, 37.8497)	(39, 37.7876)	(40, 37.7579)	(41, 37.7552)	(42, 37.7578)	(43, 37.7011)	(44, 37.6545)	(45, 37.6398)	(46, 37.5593)	(47, 37.5651)	(48, 37.5214)	(49, 37.5766)	(50, 37.5096)	(51, 37.5262)	(52, 37.4713)	(53, 37.5129)	(54, 37.4019)	(55, 37.3803)	(56, 37.3607)	(57, 37.1973)	(58, 37.2002)	(59, 37.1646)	(60, 37.0478)	(61, 36.9949)	(62, 36.9301)	(63, 36.8996)	(64, 36.8437)	(65, 36.8)	(66, 36.6728)	(67, 36.6599)	(68, 36.5816)	(69, 36.4287)	(70, 36.3445)	(71, 36.3082)	(72, 36.2129)	(73, 36.1379)	(74, 36.0302)	(75, 35.9838)	(76, 35.936)	(77, 35.8656)	(78, 35.741)	(79, 35.7638)	(80, 35.6954)	(81, 35.7025)	(82, 35.5918)	(83, 35.5459)	(84, 35.5643)	(85, 35.5321)	(86, 35.5012)	(87, 35.4267)	(88, 35.436)	(89, 35.3952)	(90, 35.407)	(91, 35.4049)	(92, 35.3693)	(93, 35.3351)	(94, 35.2837)	(95, 35.2845)	(96, 35.2576)	(97, 35.153)	(98, 35.092)	(99, 35.0132)	(100, 34.8941)	(101, 33.3595)
25_GATCAG_L002_combined	(1, 33.0382)	(2, 33.1489)	(3, 33.1455)	(4, 35.8234)	(5, 35.8562)	(6, 36.4808)	(7, 36.4068)	(8, 36.4516)	(9, 36.5207)	(10, 36.5348)	(11, 36.4876)	(12, 36.4787)	(13, 36.5183)	(14, 38.0364)	(15, 38.0044)	(16, 37.9846)	(17, 37.9524)	(18, 37.9793)	(19, 38.0025)	(20, 38.0831)	(21, 38.0293)	(22, 38.0593)	(23, 38.065)	(24, 38.0251)	(25, 37.9931)	(26, 37.8468)	(27, 37.9331)	(28, 37.8524)	(29, 37.9701)	(30, 37.9043)	(31, 37.9253)	(32, 37.9209)	(33, 37.8781)	(34, 37.9502)	(35, 37.9212)	(36, 37.8949)	(37, 37.8605)	(38, 37.8618)	(39, 37.8039)	(40, 37.7705)	(41, 37.7667)	(42, 37.7608)	(43, 37.7079)	(44, 37.6573)	(45, 37.6388)	(46, 37.5543)	(47, 37.5583)	(48, 37.5133)	(49, 37.5625)	(50, 37.4952)	(51, 37.5017)	(52, 37.443)	(53, 37.4788)	(54, 37.3646)	(55, 37.3372)	(56, 37.3141)	(57, 37.1465)	(58, 37.1449)	(59, 37.1057)	(60, 36.9849)	(61, 36.9288)	(62, 36.8601)	(63, 36.8276)	(64, 36.77)	(65, 36.723)	(66, 36.5925)	(67, 36.5771)	(68, 36.4983)	(69, 36.3463)	(70, 36.2654)	(71, 36.2255)	(72, 36.1305)	(73, 36.0575)	(74, 35.9537)	(75, 35.9064)	(76, 35.8609)	(77, 35.7887)	(78, 35.6689)	(79, 35.6933)	(80, 35.6268)	(81, 35.6307)	(82, 35.5295)	(83, 35.4846)	(84, 35.5032)	(85, 35.4736)	(86, 35.4435)	(87, 35.3689)	(88, 35.3815)	(89, 35.3403)	(90, 35.349)	(91, 35.3487)	(92, 35.3143)	(93, 35.2765)	(94, 35.2292)	(95, 35.2279)	(96, 35.2003)	(97, 35.0982)	(98, 35.0366)	(99, 34.9596)	(100, 34.8407)	(101, 33.2877)
29_AGTCAA_L002_combined	(1, 33.0825)	(2, 33.2547)	(3, 33.2535)	(4, 35.6538)	(5, 35.7445)	(6, 36.4906)	(7, 36.3517)	(8, 36.4257)	(9, 36.51)	(10, 36.5088)	(11, 36.4806)	(12, 36.4818)	(13, 36.5027)	(14, 37.8884)	(15, 37.863)	(16, 37.8247)	(17, 37.7877)	(18, 37.8229)	(19, 37.8566)	(20, 37.9539)	(21, 37.8825)	(22, 37.9262)	(23, 37.9554)	(24, 37.8908)	(25, 37.8412)	(26, 37.6781)	(27, 37.7842)	(28, 37.6805)	(29, 37.8577)	(30, 37.7698)	(31, 37.782)	(32, 37.7778)	(33, 37.708)	(34, 37.8232)	(35, 37.8183)	(36, 37.7746)	(37, 37.7309)	(38, 37.7323)	(39, 37.6641)	(40, 37.6218)	(41, 37.6351)	(42, 37.6624)	(43, 37.5942)	(44, 37.5377)	(45, 37.5234)	(46, 37.4329)	(47, 37.4397)	(48, 37.3924)	(49, 37.4609)	(50, 37.3874)	(51, 37.4156)	(52, 37.3571)	(53, 37.4098)	(54, 37.2925)	(55, 37.2737)	(56, 37.2614)	(57, 37.0814)	(58, 37.0984)	(59, 37.0676)	(60, 36.9473)	(61, 36.8997)	(62, 36.8426)	(63, 36.8214)	(64, 36.7698)	(65, 36.731)	(66, 36.5993)	(67, 36.6065)	(68, 36.5341)	(69, 36.3783)	(70, 36.3006)	(71, 36.2753)	(72, 36.1827)	(73, 36.1159)	(74, 36.0125)	(75, 35.9794)	(76, 35.9417)	(77, 35.8715)	(78, 35.7458)	(79, 35.7869)	(80, 35.7208)	(81, 35.7453)	(82, 35.6285)	(83, 35.5865)	(84, 35.6161)	(85, 35.5815)	(86, 35.5531)	(87, 35.4792)	(88, 35.4981)	(89, 35.4551)	(90, 35.4719)	(91, 35.4731)	(92, 35.441)	(93, 35.4137)	(94, 35.3592)	(95, 35.3631)	(96, 35.3392)	(97, 35.2222)	(98, 35.1587)	(99, 35.0736)	(100, 34.9435)	(101, 33.3476)
33_GTCCGC_L002_combined	(1, 33.0266)	(2, 33.1865)	(3, 33.1482)	(4, 35.6578)	(5, 35.7198)	(6, 36.3715)	(7, 36.3046)	(8, 36.3188)	(9, 36.4255)	(10, 36.4547)	(11, 36.4283)	(12, 36.4055)	(13, 36.4369)	(14, 37.866)	(15, 37.8334)	(16, 37.7962)	(17, 37.7597)	(18, 37.782)	(19, 37.8265)	(20, 37.9192)	(21, 37.8497)	(22, 37.8931)	(23, 37.9182)	(24, 37.8587)	(25, 37.8057)	(26, 37.6496)	(27, 37.7493)	(28, 37.6559)	(29, 37.823)	(30, 37.7326)	(31, 37.7446)	(32, 37.7429)	(33, 37.6695)	(34, 37.7833)	(35, 37.7823)	(36, 37.7313)	(37, 37.6895)	(38, 37.6906)	(39, 37.6311)	(40, 37.5907)	(41, 37.5967)	(42, 37.6198)	(43, 37.5521)	(44, 37.4963)	(45, 37.4787)	(46, 37.3905)	(47, 37.3939)	(48, 37.3449)	(49, 37.406)	(50, 37.3332)	(51, 37.3536)	(52, 37.2958)	(53, 37.3406)	(54, 37.2255)	(55, 37.2019)	(56, 37.1853)	(57, 37.0099)	(58, 37.0196)	(59, 36.9846)	(60, 36.8655)	(61, 36.8154)	(62, 36.7531)	(63, 36.7268)	(64, 36.6748)	(65, 36.6348)	(66, 36.5036)	(67, 36.5019)	(68, 36.4274)	(69, 36.2746)	(70, 36.1964)	(71, 36.1676)	(72, 36.0745)	(73, 36.0044)	(74, 35.8995)	(75, 35.8581)	(76, 35.8171)	(77, 35.7492)	(78, 35.6234)	(79, 35.6567)	(80, 35.5908)	(81, 35.6069)	(82, 35.4945)	(83, 35.4485)	(84, 35.4726)	(85, 35.4401)	(86, 35.4113)	(87, 35.3339)	(88, 35.3479)	(89, 35.3058)	(90, 35.3193)	(91, 35.3183)	(92, 35.2839)	(93, 35.2507)	(94, 35.1967)	(95, 35.1975)	(96, 35.169)	(97, 35.0559)	(98, 34.99)	(99, 34.902)	(100, 34.772)	(101, 33.1703)
37_CGTACG_L002_combined	(1, 33.0022)	(2, 33.1821)	(3, 33.1676)	(4, 35.6974)	(5, 35.7529)	(6, 36.4363)	(7, 36.2937)	(8, 36.3438)	(9, 36.4376)	(10, 36.4572)	(11, 36.4282)	(12, 36.4136)	(13, 36.4415)	(14, 37.8735)	(15, 37.8416)	(16, 37.8001)	(17, 37.7613)	(18, 37.7869)	(19, 37.8301)	(20, 37.9252)	(21, 37.8541)	(22, 37.898)	(23, 37.9256)	(24, 37.8633)	(25, 37.8101)	(26, 37.6534)	(27, 37.7482)	(28, 37.6529)	(29, 37.8224)	(30, 37.7335)	(31, 37.7463)	(32, 37.7444)	(33, 37.669)	(34, 37.7852)	(35, 37.7799)	(36, 37.7284)	(37, 37.6855)	(38, 37.683)	(39, 37.6183)	(40, 37.579)	(41, 37.588)	(42, 37.6116)	(43, 37.5442)	(44, 37.4862)	(45, 37.467)	(46, 37.3757)	(47, 37.3762)	(48, 37.3258)	(49, 37.3874)	(50, 37.3133)	(51, 37.3321)	(52, 37.2753)	(53, 37.3212)	(54, 37.2019)	(55, 37.1799)	(56, 37.1626)	(57, 36.9861)	(58, 36.9934)	(59, 36.957)	(60, 36.8381)	(61, 36.7894)	(62, 36.7278)	(63, 36.7032)	(64, 36.651)	(65, 36.6124)	(66, 36.48)	(67, 36.4784)	(68, 36.4051)	(69, 36.2497)	(70, 36.1722)	(71, 36.1447)	(72, 36.052)	(73, 35.983)	(74, 35.883)	(75, 35.8436)	(76, 35.8025)	(77, 35.7332)	(78, 35.609)	(79, 35.644)	(80, 35.5788)	(81, 35.5947)	(82, 35.4818)	(83, 35.4396)	(84, 35.4649)	(85, 35.4313)	(86, 35.4039)	(87, 35.3284)	(88, 35.3426)	(89, 35.2992)	(90, 35.3111)	(91, 35.3114)	(92, 35.2787)	(93, 35.244)	(94, 35.19)	(95, 35.1922)	(96, 35.1626)	(97, 35.048)	(98, 34.983)	(99, 34.8948)	(100, 34.7617)	(101, 33.1432)
41_GTCCGC_L001_combined	(1, 33.4937)	(2, 33.6209)	(3, 33.6085)	(4, 36.0553)	(5, 36.0718)	(6, 36.8285)	(7, 36.885)	(8, 36.8564)	(9, 36.8787)	(10, 36.9174)	(11, 36.9053)	(12, 36.877)	(13, 36.8786)	(14, 38.1942)	(15, 38.1929)	(16, 38.188)	(17, 38.1579)	(18, 38.1495)	(19, 38.186)	(20, 38.1732)	(21, 38.1037)	(22, 38.1315)	(23, 38.1307)	(24, 38.1055)	(25, 38.0789)	(26, 38.0849)	(27, 38.0676)	(28, 38.0497)	(29, 38.0449)	(30, 38.0401)	(31, 38.0233)	(32, 38.0301)	(33, 37.9747)	(34, 37.9949)	(35, 37.982)	(36, 37.9626)	(37, 37.9766)	(38, 37.9422)	(39, 37.9467)	(40, 37.9306)	(41, 37.914)	(42, 37.8929)	(43, 37.8741)	(44, 37.8258)	(45, 37.7943)	(46, 37.7534)	(47, 37.7154)	(48, 37.6737)	(49, 37.6285)	(50, 37.5427)	(51, 37.5289)	(52, 37.4925)	(53, 37.4335)	(54, 37.3918)	(55, 37.3474)	(56, 37.2854)	(57, 37.2365)	(58, 37.1666)	(59, 37.1276)	(60, 37.06)	(61, 36.999)	(62, 36.9129)	(63, 36.8369)	(64, 36.7802)	(65, 36.7156)	(66, 36.6344)	(67, 36.5735)	(68, 36.4925)	(69, 36.4117)	(70, 36.3241)	(71, 36.2677)	(72, 36.1898)	(73, 36.1285)	(74, 36.0249)	(75, 35.9692)	(76, 35.9118)	(77, 35.8401)	(78, 35.8013)	(79, 35.7281)	(80, 35.6883)	(81, 35.6383)	(82, 35.5814)	(83, 35.5541)	(84, 35.5102)	(85, 35.4713)	(86, 35.4467)	(87, 35.3737)	(88, 35.3435)	(89, 35.324)	(90, 35.2976)	(91, 35.2625)	(92, 35.2273)	(93, 35.1698)	(94, 35.1241)	(95, 35.0906)	(96, 35.0395)	(97, 34.9732)	(98, 34.9141)	(99, 34.8219)	(100, 34.6829)	(101, 32.8431)
45_CGTACG_L001_combined	(1, 33.4683)	(2, 33.6117)	(3, 33.6148)	(4, 36.0818)	(5, 36.0836)	(6, 36.863)	(7, 36.8543)	(8, 36.8694)	(9, 36.8775)	(10, 36.9056)	(11, 36.8979)	(12, 36.875)	(13, 36.8728)	(14, 38.1874)	(15, 38.1878)	(16, 38.1797)	(17, 38.1481)	(18, 38.1443)	(19, 38.1801)	(20, 38.1677)	(21, 38.0981)	(22, 38.1268)	(23, 38.1283)	(24, 38.102)	(25, 38.0747)	(26, 38.0781)	(27, 38.0564)	(28, 38.0403)	(29, 38.0358)	(30, 38.0312)	(31, 38.0145)	(32, 38.0215)	(33, 37.9682)	(34, 37.9866)	(35, 37.9742)	(36, 37.9542)	(37, 37.9647)	(38, 37.9316)	(39, 37.9341)	(40, 37.9173)	(41, 37.9034)	(42, 37.8826)	(43, 37.8616)	(44, 37.8161)	(45, 37.7832)	(46, 37.7433)	(47, 37.7019)	(48, 37.66)	(49, 37.6152)	(50, 37.529)	(51, 37.5158)	(52, 37.4799)	(53, 37.4244)	(54, 37.3823)	(55, 37.34)	(56, 37.2757)	(57, 37.227)	(58, 37.1574)	(59, 37.1171)	(60, 37.0515)	(61, 36.9912)	(62, 36.9094)	(63, 36.8351)	(64, 36.7787)	(65, 36.712)	(66, 36.6305)	(67, 36.5717)	(68, 36.4901)	(69, 36.408)	(70, 36.3217)	(71, 36.2648)	(72, 36.187)	(73, 36.1256)	(74, 36.025)	(75, 35.971)	(76, 35.9134)	(77, 35.8406)	(78, 35.8022)	(79, 35.7276)	(80, 35.6856)	(81, 35.6351)	(82, 35.5772)	(83, 35.5524)	(84, 35.5079)	(85, 35.468)	(86, 35.4445)	(87, 35.371)	(88, 35.3406)	(89, 35.3174)	(90, 35.291)	(91, 35.2573)	(92, 35.221)	(93, 35.1626)	(94, 35.1175)	(95, 35.0835)	(96, 35.032)	(97, 34.9641)	(98, 34.9061)	(99, 34.812)	(100, 34.6725)	(101, 32.8274)
